,year,order,DBCODE,ENTITY,COMPLEX,MEADOW,DATE,WATCH,OBSERVER,PLOT,START,X,MINUTE,CLOUDS,WIND,TEMP,STATUS,NO_INT,PLTSP_CODE,PLTSP_NAME,VISSP_CODE,VISSP_NAME,VECTOR.GUILD,COLLECTION.NUMBER,NOTES,NOTES.1,NOTES.2,NOTES.3,NOTES.4,NOTES.5,NOTES.6,NOTES.7,NOTES.8
1417,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,3,1116,NA,15,S,St ,31,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1368,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,1,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
696,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,4,1027,NA,2,S,B,NA,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1369,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,2,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
697,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,4,1027,NA,3,S,B,NA,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1370,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,3,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
698,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,4,1027,NA,4,S,B,NA,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1371,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,4,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
699,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,4,1027,NA,5,S,B,NA,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1372,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,5,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1373,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,6,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
701,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,4,1027,NA,7,S,B,NA,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1374,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,7,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1375,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,8,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
703,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,4,1027,NA,9,S,B,NA,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1376,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,9,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1377,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,9,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1378,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,10,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1379,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,11,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
708,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,4,1027,NA,12,S,B,NA,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1381,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,13,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
710,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,4,1027,NA,14,S,B,NA,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1382,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,14,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
711,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,4,1027,NA,15,S,B,NA,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1383,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,4,1005,NA,15,S,St ,26,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
713,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,1,S,St ,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1385,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,1,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
714,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,2,S,St ,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1386,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,2,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
715,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,3,S,St ,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1387,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,3,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
716,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,4,S,St ,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
717,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,5,S,St ,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1389,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,5,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
718,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,6,S,St ,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1390,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,6,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
719,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,7,S,St ,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1391,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,7,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
720,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,8,S,St ,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1392,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,8,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
721,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,9,S,St ,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1393,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,9,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1394,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,9,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
722,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,10,S,St ,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1395,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,10,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1396,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,11,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
724,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,12,S,B,33,0,0,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1397,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,12,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1398,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,13,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1399,2014,NA,SA026,1,Frissell,NE,7/29/2014,4,DY,5,1034,NA,14,PC,St ,29,0,0,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
727,2014,NA,SA026,1,Frissell,NE,7/16/2014,2,DY,5,1105,NA,15,S,B,33,0,NA,,,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA
1174,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,2,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,3,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1176,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,4,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,5,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,6,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,7,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,8,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,9,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,10,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,12,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,13,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,6,1003,NA,14,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,7,1035,NA,1,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,7,1035,NA,2,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,7,1035,NA,3,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,7,1035,NA,4,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,7,1035,NA,8,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,7,1035,NA,9,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,7,1035,NA,11,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,7,1035,NA,12,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,7,1035,NA,13,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,7,1035,NA,14,S,St,23,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,8,1120,NA,3,SH,St,19.5,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,8,1120,NA,4,SH,St,19.5,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,8,1120,NA,5,SH,St,19.5,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,8,1120,NA,7,SH,St,19.5,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,8,1120,NA,8,SH,St,19.5,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,8,1120,NA,9,SH,St,19.5,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,2014,NA,SA026,1,Frissell,NE,7/25/2014,3,DY,8,1120,NA,14,SH,St,19.5,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,DY,3,1247,NA,1,S,B,28,0,0,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
458,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,DY,3,1247,NA,2,S,B,28,0,0,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
459,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,DY,3,1247,NA,3,S,B,28,0,0,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
461,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,DY,3,1247,NA,5,S,St ,28,0,0,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
462,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,DY,3,1247,NA,6,S,St ,28,0,0,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
464,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,DY,3,1247,NA,8,S,St ,28,0,0,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
466,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,DY,3,1247,NA,10,S,St ,28,0,0,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
468,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,DY,3,1247,NA,12,S,St ,28,0,0,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1709,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,1,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,2,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,3,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,4,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,5,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,9,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,11,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,12,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,13,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,14,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,8,1135,NA,15,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1725,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,1,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1726,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,2,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1727,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,3,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1728,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,4,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1729,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,5,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,6,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,7,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,8,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,10,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,13,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,14,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1739,2014,NA,SA026,1,Frissell,RP1,8/5/2014,5,DY,9,1158,NA,15,S,St ,24,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,1,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
490,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,2,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
491,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,3,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
494,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,6,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
495,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,7,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
496,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,8,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
497,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,9,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
498,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,10,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
500,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,12,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
501,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,13,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
503,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,DY,3,1042,NA,15,S,St ,26.5,0,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
1677,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,1,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,2,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,3,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,4,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,5,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,6,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,7,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,8,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,9,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,10,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,11,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,12,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,13,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,14,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,7,1030,NA,15,S,St ,23,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,1,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,2,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,3,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,4,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,5,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,6,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,7,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,8,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,9,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,10,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,2014,NA,SA026,1,Frissell,RP2,8/5/2014,5,DY,8,1050,NA,11,S,St ,21.5,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
